txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0001228,A00098,2025-12-01T23:03:00,DEBIT,ATM,523.64,UTILITIES,iOS 14,192.168.90.253,0
T0001229,A00100,2025-12-03T17:25:00,DEBIT,ATM,91762.49,DINING,ANDROID 8,192.168.126.160,0
T0001230,A00172,2025-12-02T02:37:00,CREDIT,ATM,20527.38,RENT,ANDROID 6,192.168.212.211,0
T0001231,A00106,2025-12-02T10:44:00,CREDIT,NETBANKING,81681.63,HEALTH,ANDROID 6,192.168.202.11,1
T0001232,A00179,2025-12-03T13:22:00,CREDIT,NETBANKING,66313.15,UTILITIES,ANDROID 7,192.168.59.41,0
T0001233,A00126,2025-12-01T13:32:00,DEBIT,ATM,16778.31,RENT,iOS 17,192.168.203.73,0
T0001234,A00138,2025-12-02T04:33:00,CREDIT,ATM,10893.78,FUEL,ANDROID 9,192.168.44.143,0
T0001235,A00128,2025-12-01T22:42:00,DEBIT,UPI,46922.25,FUEL,ANDROID 6,192.168.198.48,0
T0001236,A00022,2025-12-03T13:03:00,DEBIT,NETBANKING,43623.07,TRAVEL,ANDROID 8,192.168.226.153,0
T0001237,A00197,2025-12-01T11:48:00,DEBIT,NETBANKING,72504.77,GROCERY,ANDROID 8,192.168.174.221,0
T0001238,A00065,2025-12-01T20:58:00,CREDIT,BRANCH,20104.9,GROCERY,ANDROID 8,192.168.149.130,0
T0001239,A00017,2025-12-02T00:22:00,DEBIT,NETBANKING,33622.07,HEALTH,ANDROID 13,192.168.35.216,0
T0001240,A00063,2025-12-03T02:04:00,CREDIT,NETBANKING,14379.18,TRAVEL,ANDROID 7,192.168.209.133,0
T0001241,A00137,2025-12-01T10:11:00,DEBIT,ATM,37068.7,E-COM,iOS 17,192.168.119.2,0
T0001242,A00098,2025-12-01T09:14:00,DEBIT,BRANCH,76881.11,FUEL,iOS 17,192.168.18.145,0
T0001243,A00140,2025-12-01T14:02:00,DEBIT,BRANCH,93724.23,DINING,ANDROID 12,192.168.230.234,0
T0001244,A00192,2025-12-02T01:13:00,CREDIT,ATM,34547.37,HEALTH,ANDROID 8,192.168.232.138,0
T0001245,A00093,2025-12-02T00:16:00,DEBIT,ATM,63727.47,E-COM,iOS 15,192.168.131.226,0
T0001246,A00042,2025-12-02T10:07:00,DEBIT,BRANCH,80554.78,E-COM,ANDROID 12,192.168.116.253,0
T0001247,A00103,2025-12-01T17:32:00,CREDIT,NETBANKING,94191.02,DINING,iOS 15,192.168.231.114,1
T0001248,A00100,2025-12-02T16:38:00,CREDIT,ATM,32634.8,DINING,ANDROID 14,192.168.105.63,0
T0001249,A00056,2025-12-03T09:38:00,DEBIT,NETBANKING,94803.1,TRAVEL,iOS 16,192.168.209.96,1
T0001250,A00165,2025-12-02T05:57:00,DEBIT,BRANCH,14176.08,FUEL,ANDROID 13,192.168.153.232,0
T0001251,A00199,2025-12-03T20:23:00,CREDIT,UPI,19981.0,TRAVEL,ANDROID 8,192.168.196.240,0
T0001252,A00133,2025-12-02T14:28:00,DEBIT,BRANCH,2432.35,UTILITIES,ANDROID 8,192.168.139.252,0
T0001253,A00191,2025-12-03T07:27:00,DEBIT,BRANCH,57528.16,UTILITIES,ANDROID 11,192.168.239.63,0
T0001254,A00190,2025-12-01T17:54:00,CREDIT,ATM,61055.29,GROCERY,iOS 12,192.168.43.6,0
T0001255,A00003,2025-12-03T19:51:00,DEBIT,ATM,85267.46,TRAVEL,iOS 14,192.168.103.191,0
T0001256,A00039,2025-12-01T23:32:00,CREDIT,UPI,36325.86,TRAVEL,ANDROID 13,192.168.243.87,0
T0001257,A00181,2025-12-01T20:57:00,CREDIT,ATM,10194.87,E-COM,iOS 13,192.168.83.107,0
T0001258,A00031,2025-12-02T21:20:00,CREDIT,NETBANKING,56188.32,HEALTH,iOS 14,192.168.127.250,0
T0001259,A00030,2025-12-03T06:19:00,DEBIT,BRANCH,9752.04,GROCERY,ANDROID 12,192.168.242.98,0
T0001260,A00123,2025-12-01T20:38:00,DEBIT,ATM,93097.67,E-COM,ANDROID 6,192.168.251.243,0
T0001261,A00172,2025-12-02T23:41:00,CREDIT,ATM,98782.14,TRAVEL,ANDROID 8,192.168.153.174,0
T0001262,A00101,2025-12-01T19:12:00,DEBIT,NETBANKING,96159.43,TRAVEL,ANDROID 7,192.168.181.155,1
T0001263,A00127,2025-12-01T10:05:00,CREDIT,NETBANKING,36553.34,RENT,ANDROID 10,192.168.12.126,0
T0001264,A00082,2025-12-01T20:23:00,DEBIT,NETBANKING,70066.46,RENT,ANDROID 12,192.168.172.11,0
T0001265,A00070,2025-12-03T12:11:00,CREDIT,UPI,33325.24,GROCERY,ANDROID 6,192.168.9.78,0
T0001266,A00098,2025-12-01T22:37:00,CREDIT,BRANCH,38870.29,RENT,iOS 14,192.168.187.206,0
T0001267,A00132,2025-12-03T19:16:00,CREDIT,BRANCH,70742.69,E-COM,iOS 17,192.168.133.142,0
T0001268,A00050,2025-12-02T18:22:00,CREDIT,ATM,8376.45,HEALTH,iOS 12,192.168.163.221,0
T0001269,A00131,2025-12-01T16:44:00,DEBIT,NETBANKING,80632.35,FUEL,ANDROID 8,192.168.191.17,1
T0001270,A00040,2025-12-03T00:02:00,DEBIT,UPI,86375.86,GROCERY,iOS 17,192.168.174.223,1
T0001271,A00159,2025-12-01T13:48:00,DEBIT,BRANCH,63118.74,TRAVEL,iOS 12,192.168.62.15,0
T0001272,A00181,2025-12-01T18:28:00,DEBIT,UPI,18598.2,FUEL,ANDROID 9,192.168.107.13,0
T0001273,A00184,2025-12-01T14:25:00,CREDIT,ATM,62563.9,UTILITIES,ANDROID 9,192.168.253.155,0
T0001274,A00181,2025-12-01T21:42:00,CREDIT,ATM,73169.9,GROCERY,ANDROID 14,192.168.3.21,0
T0001275,A00046,2025-12-01T22:29:00,CREDIT,NETBANKING,87823.76,UTILITIES,iOS 17,192.168.38.49,1
T0001276,A00048,2025-12-03T18:55:00,CREDIT,NETBANKING,16284.24,RENT,iOS 16,192.168.146.56,0
T0001277,A00110,2025-12-02T02:07:00,CREDIT,NETBANKING,53078.56,RENT,ANDROID 8,192.168.33.16,0
T0001278,A00017,2025-12-02T18:43:00,CREDIT,UPI,62003.55,DINING,ANDROID 13,192.168.6.251,0
T0001279,A00191,2025-12-03T07:02:00,DEBIT,ATM,58834.46,TRAVEL,iOS 16,192.168.33.146,0
T0001280,A00068,2025-12-03T10:38:00,CREDIT,BRANCH,35843.35,HEALTH,ANDROID 10,192.168.250.81,0
T0001281,A00140,2025-12-03T11:51:00,DEBIT,NETBANKING,58743.55,GROCERY,iOS 15,192.168.238.226,0
T0001282,A00119,2025-12-02T07:08:00,CREDIT,BRANCH,86874.8,HEALTH,ANDROID 8,192.168.197.108,0
T0001283,A00007,2025-12-03T20:37:00,DEBIT,ATM,38176.66,E-COM,ANDROID 6,192.168.222.203,0
T0001284,A00170,2025-12-01T20:47:00,DEBIT,NETBANKING,21738.53,GROCERY,ANDROID 8,192.168.138.87,0
T0001285,A00051,2025-12-01T10:28:00,CREDIT,BRANCH,15873.72,RENT,ANDROID 13,192.168.255.111,0
T0001286,A00112,2025-12-03T19:08:00,DEBIT,BRANCH,96911.54,GROCERY,ANDROID 7,192.168.34.244,0
T0001287,A00083,2025-12-03T09:11:00,CREDIT,ATM,14190.71,HEALTH,iOS 15,192.168.251.4,0
T0001288,A00079,2025-12-03T04:06:00,DEBIT,ATM,63064.38,DINING,iOS 16,192.168.66.136,0
T0001289,A00073,2025-12-02T08:17:00,CREDIT,NETBANKING,36988.28,HEALTH,ANDROID 13,192.168.189.107,0
T0001290,A00064,2025-12-01T23:17:00,CREDIT,NETBANKING,91019.11,TRAVEL,iOS 15,192.168.143.143,1
T0001291,A00088,2025-12-03T00:24:00,CREDIT,NETBANKING,90190.49,TRAVEL,iOS 16,192.168.117.182,1
T0001292,A00152,2025-12-03T02:36:00,DEBIT,NETBANKING,48884.36,HEALTH,iOS 14,192.168.48.99,0
T0001293,A00193,2025-12-01T19:07:00,CREDIT,UPI,52947.09,HEALTH,iOS 17,192.168.136.18,0
T0001294,A00116,2025-12-02T11:35:00,DEBIT,ATM,71205.17,TRAVEL,iOS 12,192.168.242.64,0
T0001295,A00058,2025-12-03T04:13:00,DEBIT,ATM,35649.07,HEALTH,ANDROID 10,192.168.163.125,0
T0001296,A00081,2025-12-03T02:17:00,DEBIT,NETBANKING,95774.68,FUEL,ANDROID 6,192.168.99.135,1
T0001297,A00130,2025-12-02T04:16:00,DEBIT,BRANCH,42327.98,GROCERY,ANDROID 9,192.168.73.76,0
T0001298,A00007,2025-12-01T10:58:00,CREDIT,UPI,36894.73,E-COM,ANDROID 12,192.168.80.153,0
T0001299,A00114,2025-12-03T12:46:00,CREDIT,UPI,93693.45,HEALTH,ANDROID 13,192.168.145.42,1
T0001300,A00151,2025-12-01T17:46:00,CREDIT,UPI,12435.3,TRAVEL,ANDROID 11,192.168.72.81,0
T0001301,A00185,2025-12-02T10:36:00,DEBIT,BRANCH,64650.52,DINING,ANDROID 6,192.168.144.83,0
T0001302,A00145,2025-12-03T12:38:00,DEBIT,UPI,72291.53,E-COM,ANDROID 7,192.168.71.39,0
T0001303,A00027,2025-12-02T20:41:00,DEBIT,NETBANKING,9231.35,TRAVEL,iOS 14,192.168.41.106,0
T0001304,A00088,2025-12-03T12:15:00,DEBIT,BRANCH,40085.96,GROCERY,ANDROID 12,192.168.79.141,0
T0001305,A00023,2025-12-03T16:35:00,DEBIT,BRANCH,15948.09,RENT,ANDROID 6,192.168.12.14,0
T0001306,A00165,2025-12-03T18:32:00,DEBIT,BRANCH,4287.36,UTILITIES,iOS 13,192.168.70.129,0
T0001307,A00082,2025-12-02T07:02:00,CREDIT,BRANCH,1974.61,RENT,ANDROID 12,192.168.34.11,0
T0001308,A00052,2025-12-03T01:15:00,DEBIT,NETBANKING,22989.12,HEALTH,ANDROID 7,192.168.188.131,0
T0001309,A00043,2025-12-02T12:06:00,DEBIT,NETBANKING,53646.19,RENT,ANDROID 11,192.168.198.41,0
T0001310,A00052,2025-12-03T12:29:00,CREDIT,ATM,19617.45,RENT,ANDROID 10,192.168.231.8,0
T0001311,A00115,2025-12-03T02:11:00,CREDIT,NETBANKING,18523.96,GROCERY,ANDROID 7,192.168.105.52,0
T0001312,A00195,2025-12-02T23:55:00,CREDIT,NETBANKING,88670.88,RENT,ANDROID 6,192.168.117.146,1
T0001313,A00065,2025-12-01T23:48:00,DEBIT,ATM,1285.42,E-COM,iOS 13,192.168.255.243,0
T0001314,A00185,2025-12-02T11:31:00,CREDIT,BRANCH,98423.74,E-COM,iOS 15,192.168.146.204,0
T0001315,A00171,2025-12-03T19:31:00,DEBIT,UPI,61656.21,GROCERY,iOS 16,192.168.25.220,0
T0001316,A00003,2025-12-02T03:43:00,DEBIT,ATM,44533.81,E-COM,ANDROID 11,192.168.110.166,0
T0001317,A00049,2025-12-02T13:53:00,CREDIT,UPI,28033.87,GROCERY,ANDROID 6,192.168.61.78,0
T0001318,A00037,2025-12-02T02:56:00,CREDIT,NETBANKING,12076.49,GROCERY,iOS 15,192.168.89.4,0
T0001319,A00029,2025-12-01T14:52:00,DEBIT,BRANCH,86985.69,RENT,ANDROID 13,192.168.32.188,0
T0001320,A00178,2025-12-01T19:27:00,DEBIT,UPI,39784.02,DINING,ANDROID 13,192.168.221.213,0
T0001321,A00120,2025-12-02T13:09:00,DEBIT,UPI,57697.23,GROCERY,iOS 14,192.168.144.185,0
T0001322,A00123,2025-12-01T22:50:00,CREDIT,UPI,67140.69,UTILITIES,ANDROID 13,192.168.0.167,0
T0001323,A00012,2025-12-03T20:37:00,CREDIT,BRANCH,79206.78,GROCERY,ANDROID 7,192.168.188.117,0
T0001324,A00121,2025-12-02T22:10:00,DEBIT,ATM,65877.2,TRAVEL,iOS 16,192.168.74.83,0
T0001325,A00189,2025-12-03T04:38:00,CREDIT,BRANCH,17437.58,DINING,ANDROID 11,192.168.149.38,0
T0001326,A00173,2025-12-03T12:18:00,CREDIT,BRANCH,36064.87,DINING,ANDROID 10,192.168.70.86,0
T0001327,A00092,2025-12-03T05:03:00,CREDIT,BRANCH,75382.65,E-COM,iOS 14,192.168.74.154,0
T0001328,A00088,2025-12-02T21:52:00,DEBIT,NETBANKING,97724.34,UTILITIES,iOS 15,192.168.41.211,1
T0001329,A00108,2025-12-01T16:38:00,DEBIT,UPI,57567.69,RENT,iOS 17,192.168.84.190,0
T0001330,A00059,2025-12-03T07:41:00,CREDIT,BRANCH,11736.29,TRAVEL,ANDROID 12,192.168.201.57,0
T0001331,A00148,2025-12-02T08:58:00,CREDIT,UPI,22620.19,HEALTH,ANDROID 9,192.168.0.229,0
T0001332,A00130,2025-12-03T15:36:00,DEBIT,BRANCH,14478.34,FUEL,iOS 14,192.168.123.194,0
T0001333,A00104,2025-12-02T05:40:00,DEBIT,UPI,95157.48,UTILITIES,ANDROID 6,192.168.151.31,1
T0001334,A00054,2025-12-01T21:40:00,DEBIT,UPI,25380.72,FUEL,ANDROID 11,192.168.206.3,0
T0001335,A00179,2025-12-03T01:47:00,CREDIT,ATM,38805.34,UTILITIES,ANDROID 13,192.168.21.174,0
T0001336,A00126,2025-12-01T11:09:00,CREDIT,ATM,35182.12,RENT,iOS 15,192.168.50.109,0
T0001337,A00177,2025-12-03T01:04:00,CREDIT,BRANCH,99464.1,DINING,ANDROID 13,192.168.44.122,0
T0001338,A00065,2025-12-02T22:07:00,DEBIT,UPI,24576.68,FUEL,ANDROID 11,192.168.123.155,0
T0001339,A00121,2025-12-01T11:20:00,CREDIT,ATM,55284.95,HEALTH,ANDROID 12,192.168.48.3,0
T0001340,A00176,2025-12-01T17:45:00,DEBIT,BRANCH,6956.51,E-COM,ANDROID 12,192.168.24.65,0
T0001341,A00150,2025-12-01T17:01:00,CREDIT,NETBANKING,90231.06,RENT,iOS 12,192.168.148.154,1
T0001342,A00085,2025-12-02T14:07:00,DEBIT,NETBANKING,96858.05,FUEL,ANDROID 13,192.168.127.2,1
T0001343,A00100,2025-12-03T13:57:00,DEBIT,BRANCH,4435.27,E-COM,ANDROID 13,192.168.117.183,0
T0001344,A00114,2025-12-03T16:11:00,DEBIT,UPI,16485.11,E-COM,iOS 16,192.168.12.113,0
T0001345,A00128,2025-12-02T10:01:00,CREDIT,UPI,70855.46,TRAVEL,iOS 12,192.168.214.122,0
T0001346,A00009,2025-12-02T04:02:00,CREDIT,BRANCH,6740.51,FUEL,ANDROID 11,192.168.243.103,0
T0001347,A00130,2025-12-02T01:36:00,DEBIT,UPI,2459.72,FUEL,ANDROID 9,192.168.228.169,0
T0001348,A00140,2025-12-02T10:29:00,CREDIT,BRANCH,6728.55,E-COM,ANDROID 7,192.168.20.60,0
T0001349,A00052,2025-12-01T19:03:00,CREDIT,NETBANKING,74676.88,DINING,ANDROID 6,192.168.6.29,0
T0001350,A00135,2025-12-03T06:27:00,CREDIT,UPI,30369.25,E-COM,ANDROID 9,192.168.245.206,0
T0001351,A00055,2025-12-01T21:52:00,CREDIT,BRANCH,47899.5,FUEL,ANDROID 14,192.168.36.38,0
T0001352,A00171,2025-12-01T17:40:00,DEBIT,UPI,47794.96,FUEL,ANDROID 9,192.168.211.215,0
T0001353,A00161,2025-12-02T09:41:00,DEBIT,ATM,40668.83,DINING,ANDROID 11,192.168.202.8,0
T0001354,A00050,2025-12-03T06:51:00,CREDIT,BRANCH,45010.34,UTILITIES,iOS 13,192.168.245.158,0
T0001355,A00131,2025-12-02T12:45:00,DEBIT,NETBANKING,59917.94,RENT,ANDROID 7,192.168.221.154,0
T0001356,A00008,2025-12-02T13:29:00,DEBIT,UPI,70462.21,E-COM,iOS 12,192.168.189.72,0
T0001357,A00101,2025-12-02T04:10:00,CREDIT,ATM,30384.51,TRAVEL,iOS 15,192.168.249.99,0
T0001358,A00194,2025-12-03T20:28:00,DEBIT,BRANCH,33740.67,HEALTH,iOS 16,192.168.32.65,0
T0001359,A00162,2025-12-02T03:18:00,CREDIT,ATM,59463.66,UTILITIES,ANDROID 11,192.168.122.145,0
T0001360,A00049,2025-12-02T08:47:00,CREDIT,NETBANKING,82582.23,DINING,ANDROID 12,192.168.96.197,1
T0001361,A00157,2025-12-03T14:43:00,DEBIT,ATM,19037.11,TRAVEL,iOS 16,192.168.164.53,0
T0001362,A00119,2025-12-03T00:42:00,DEBIT,UPI,72473.04,RENT,iOS 13,192.168.172.47,0
T0001363,A00166,2025-12-03T16:16:00,CREDIT,ATM,24601.1,HEALTH,iOS 16,192.168.235.138,0
T0001364,A00088,2025-12-01T18:59:00,CREDIT,UPI,25290.94,DINING,iOS 15,192.168.1.18,0
T0001365,A00049,2025-12-03T16:25:00,CREDIT,BRANCH,45503.32,RENT,ANDROID 12,192.168.101.69,0
T0001366,A00014,2025-12-02T14:11:00,CREDIT,UPI,47663.0,DINING,ANDROID 8,192.168.92.32,0
T0001367,A00093,2025-12-03T12:53:00,DEBIT,UPI,84725.11,RENT,ANDROID 14,192.168.137.33,1
T0001368,A00025,2025-12-03T11:43:00,CREDIT,NETBANKING,4041.74,GROCERY,ANDROID 11,192.168.141.73,0
T0001369,A00111,2025-12-02T01:25:00,DEBIT,NETBANKING,61850.27,RENT,iOS 14,192.168.121.39,0
T0001370,A00006,2025-12-02T22:47:00,CREDIT,NETBANKING,17225.64,DINING,ANDROID 6,192.168.82.24,0
T0001371,A00147,2025-12-03T11:32:00,CREDIT,BRANCH,12500.1,UTILITIES,iOS 13,192.168.123.118,0
T0001372,A00157,2025-12-01T20:18:00,DEBIT,NETBANKING,27983.09,GROCERY,ANDROID 10,192.168.222.149,0
T0001373,A00154,2025-12-03T18:59:00,CREDIT,BRANCH,21378.11,FUEL,iOS 15,192.168.227.114,0
T0001374,A00039,2025-12-03T11:27:00,CREDIT,BRANCH,2351.51,RENT,ANDROID 13,192.168.223.203,0
T0001375,A00135,2025-12-02T08:22:00,CREDIT,UPI,49928.26,DINING,iOS 16,192.168.105.96,0
T0001376,A00037,2025-12-03T09:01:00,DEBIT,BRANCH,16879.75,DINING,ANDROID 11,192.168.180.104,0
T0001377,A00071,2025-12-02T01:58:00,CREDIT,NETBANKING,37975.43,HEALTH,iOS 17,192.168.124.166,0
T0001378,A00179,2025-12-01T13:24:00,CREDIT,UPI,38917.54,TRAVEL,ANDROID 6,192.168.251.112,0
T0001379,A00186,2025-12-02T15:24:00,CREDIT,UPI,43764.37,TRAVEL,ANDROID 11,192.168.133.123,0
T0001380,A00041,2025-12-01T20:30:00,DEBIT,NETBANKING,84597.96,DINING,ANDROID 9,192.168.46.182,1
T0001381,A00041,2025-12-01T15:18:00,DEBIT,ATM,7971.57,RENT,ANDROID 10,192.168.72.220,0
T0001382,A00112,2025-12-02T04:00:00,DEBIT,NETBANKING,40975.96,E-COM,ANDROID 9,192.168.47.159,0
T0001383,A00014,2025-12-03T00:05:00,DEBIT,ATM,54816.46,DINING,iOS 13,192.168.8.207,0
T0001384,A00051,2025-12-03T02:08:00,DEBIT,UPI,77294.99,RENT,iOS 13,192.168.63.200,0
T0001385,A00119,2025-12-02T22:46:00,CREDIT,NETBANKING,15314.22,E-COM,ANDROID 6,192.168.166.219,0
T0001386,A00044,2025-12-03T13:18:00,CREDIT,UPI,50116.26,GROCERY,ANDROID 8,192.168.24.121,0
T0001387,A00040,2025-12-03T18:47:00,DEBIT,NETBANKING,86175.74,TRAVEL,ANDROID 10,192.168.236.63,1
T0001388,A00117,2025-12-01T20:57:00,DEBIT,NETBANKING,16250.59,GROCERY,ANDROID 12,192.168.69.1,0
T0001389,A00074,2025-12-02T16:27:00,CREDIT,BRANCH,55054.06,DINING,iOS 15,192.168.181.202,0
T0001390,A00156,2025-12-03T00:25:00,CREDIT,ATM,52370.87,DINING,ANDROID 13,192.168.64.207,0
T0001391,A00010,2025-12-01T23:07:00,DEBIT,ATM,84202.5,FUEL,iOS 15,192.168.195.97,0
T0001392,A00077,2025-12-02T10:30:00,DEBIT,ATM,48747.8,GROCERY,ANDROID 8,192.168.230.222,0
T0001393,A00152,2025-12-03T14:57:00,DEBIT,ATM,39666.26,E-COM,ANDROID 9,192.168.224.65,0
T0001394,A00125,2025-12-02T12:15:00,CREDIT,BRANCH,37188.13,UTILITIES,ANDROID 12,192.168.26.63,0
T0001395,A00038,2025-12-03T04:41:00,DEBIT,ATM,37434.86,TRAVEL,ANDROID 12,192.168.221.20,0
T0001396,A00154,2025-12-02T05:04:00,CREDIT,BRANCH,4100.42,HEALTH,ANDROID 11,192.168.99.80,0
T0001397,A00130,2025-12-01T20:19:00,DEBIT,UPI,14636.61,RENT,ANDROID 14,192.168.111.162,0
T0001398,A00134,2025-12-02T10:20:00,DEBIT,BRANCH,40371.03,HEALTH,ANDROID 11,192.168.145.95,0
T0001399,A00014,2025-12-03T15:41:00,DEBIT,BRANCH,75861.32,DINING,iOS 12,192.168.34.248,0
T0001400,A00040,2025-12-03T17:18:00,CREDIT,ATM,66078.6,HEALTH,iOS 17,192.168.136.37,0
T0001401,A00037,2025-12-03T13:01:00,DEBIT,UPI,61706.59,RENT,ANDROID 6,192.168.22.78,0
T0001402,A00004,2025-12-01T18:04:00,DEBIT,BRANCH,56951.02,DINING,iOS 13,192.168.218.141,0
T0001403,A00146,2025-12-02T02:25:00,DEBIT,UPI,99103.1,E-COM,iOS 14,192.168.247.202,1
T0001404,A00017,2025-12-01T23:57:00,CREDIT,NETBANKING,92485.94,HEALTH,ANDROID 13,192.168.175.158,1
T0001405,A00187,2025-12-02T10:24:00,CREDIT,ATM,57725.49,TRAVEL,iOS 14,192.168.79.171,0
T0001406,A00175,2025-12-03T18:01:00,CREDIT,NETBANKING,22658.58,GROCERY,ANDROID 10,192.168.168.241,0
T0001407,A00131,2025-12-02T05:31:00,CREDIT,BRANCH,5176.09,RENT,iOS 14,192.168.54.211,0
T0001408,A00038,2025-12-02T22:53:00,DEBIT,NETBANKING,88080.58,UTILITIES,ANDROID 8,192.168.50.179,1
T0001409,A00139,2025-12-02T19:31:00,CREDIT,BRANCH,74265.23,DINING,ANDROID 10,192.168.41.63,0
T0001410,A00042,2025-12-03T03:32:00,CREDIT,UPI,77507.86,GROCERY,ANDROID 12,192.168.78.107,0
T0001411,A00122,2025-12-01T11:05:00,CREDIT,ATM,11866.73,UTILITIES,ANDROID 13,192.168.202.151,0
T0001412,A00055,2025-12-02T12:40:00,CREDIT,NETBANKING,28682.44,E-COM,ANDROID 11,192.168.192.219,0
T0001413,A00022,2025-12-01T15:52:00,DEBIT,UPI,79629.62,GROCERY,ANDROID 12,192.168.252.230,0
T0001414,A00024,2025-12-03T15:10:00,DEBIT,UPI,258.62,E-COM,ANDROID 10,192.168.187.174,0
T0001415,A00176,2025-12-03T17:26:00,CREDIT,UPI,4090.96,RENT,ANDROID 6,192.168.42.253,0
T0001416,A00011,2025-12-03T02:56:00,DEBIT,NETBANKING,78964.79,DINING,iOS 15,192.168.55.69,0
T0001417,A00152,2025-12-02T04:53:00,DEBIT,ATM,13904.67,HEALTH,iOS 14,192.168.80.165,0
T0001418,A00199,2025-12-03T08:46:00,DEBIT,BRANCH,60668.03,RENT,ANDROID 11,192.168.83.178,0
T0001419,A00122,2025-12-03T16:18:00,CREDIT,ATM,95172.87,RENT,ANDROID 12,192.168.214.207,0
T0001420,A00061,2025-12-03T15:13:00,CREDIT,ATM,21094.2,HEALTH,ANDROID 8,192.168.18.21,0
T0001421,A00016,2025-12-03T01:07:00,DEBIT,NETBANKING,10812.07,HEALTH,ANDROID 7,192.168.144.198,0
T0001422,A00086,2025-12-03T07:56:00,CREDIT,NETBANKING,71878.12,DINING,ANDROID 14,192.168.154.240,0
T0001423,A00182,2025-12-01T23:19:00,CREDIT,UPI,36452.72,DINING,ANDROID 7,192.168.25.9,0
T0001424,A00065,2025-12-02T11:35:00,DEBIT,BRANCH,46377.22,DINING,iOS 14,192.168.230.35,0
T0001425,A00084,2025-12-03T11:52:00,CREDIT,ATM,95808.61,E-COM,ANDROID 8,192.168.128.107,0
T0001426,A00024,2025-12-02T18:14:00,CREDIT,NETBANKING,4250.45,E-COM,ANDROID 13,192.168.142.233,0
T0001427,A00052,2025-12-03T10:12:00,DEBIT,BRANCH,3892.99,GROCERY,iOS 17,192.168.175.205,0
T0001428,A00158,2025-12-02T10:27:00,CREDIT,UPI,10504.5,UTILITIES,ANDROID 11,192.168.140.136,0
T0001429,A00101,2025-12-02T21:05:00,DEBIT,BRANCH,76982.7,GROCERY,ANDROID 14,192.168.148.138,0
T0001430,A00194,2025-12-02T16:09:00,DEBIT,ATM,33293.91,DINING,ANDROID 7,192.168.242.213,0
T0001431,A00107,2025-12-02T16:38:00,DEBIT,ATM,83488.48,UTILITIES,ANDROID 10,192.168.19.210,0
T0001432,A00059,2025-12-03T06:37:00,CREDIT,BRANCH,26573.32,UTILITIES,ANDROID 13,192.168.122.102,0
T0001433,A00001,2025-12-02T14:21:00,DEBIT,UPI,80249.0,RENT,ANDROID 14,192.168.213.5,1
T0001434,A00129,2025-12-03T20:17:00,CREDIT,UPI,49688.73,UTILITIES,ANDROID 14,192.168.147.200,0
T0001435,A00030,2025-12-03T19:23:00,DEBIT,BRANCH,56097.43,TRAVEL,ANDROID 9,192.168.7.176,0
T0001436,A00110,2025-12-01T14:26:00,CREDIT,NETBANKING,94660.53,GROCERY,ANDROID 10,192.168.86.169,1
T0001437,A00075,2025-12-03T06:51:00,CREDIT,BRANCH,16228.05,DINING,ANDROID 8,192.168.185.25,0
T0001438,A00196,2025-12-02T04:42:00,CREDIT,UPI,7668.77,E-COM,iOS 12,192.168.122.17,0
T0001439,A00200,2025-12-03T13:35:00,CREDIT,NETBANKING,11381.41,HEALTH,ANDROID 14,192.168.238.131,0
T0001440,A00032,2025-12-02T17:51:00,CREDIT,UPI,35658.09,FUEL,ANDROID 12,192.168.96.140,0
T0001441,A00065,2025-12-03T10:30:00,DEBIT,UPI,99212.69,E-COM,ANDROID 8,192.168.99.123,1
T0001442,A00194,2025-12-03T04:06:00,CREDIT,UPI,34051.07,DINING,iOS 15,192.168.53.207,0
T0001443,A00132,2025-12-03T13:57:00,CREDIT,NETBANKING,16793.93,HEALTH,iOS 17,192.168.34.250,0
T0001444,A00191,2025-12-02T00:28:00,CREDIT,BRANCH,38758.2,TRAVEL,ANDROID 6,192.168.18.116,0
T0001445,A00049,2025-12-01T09:15:00,CREDIT,UPI,98766.86,TRAVEL,iOS 15,192.168.3.249,1
T0001446,A00081,2025-12-03T19:50:00,CREDIT,UPI,13451.26,FUEL,ANDROID 14,192.168.59.152,0
T0001447,A00035,2025-12-02T17:19:00,CREDIT,ATM,12019.32,GROCERY,iOS 17,192.168.162.63,0
T0001448,A00080,2025-12-02T21:39:00,CREDIT,ATM,3941.93,FUEL,ANDROID 10,192.168.70.179,0
T0001449,A00067,2025-12-03T16:41:00,CREDIT,NETBANKING,28102.77,DINING,iOS 16,192.168.186.20,0
T0001450,A00128,2025-12-02T06:03:00,CREDIT,BRANCH,2322.09,RENT,ANDROID 7,192.168.70.239,0
T0001451,A00135,2025-12-03T02:09:00,DEBIT,ATM,11381.75,RENT,iOS 14,192.168.63.47,0
T0001452,A00148,2025-12-01T23:29:00,DEBIT,NETBANKING,4955.42,RENT,iOS 16,192.168.40.208,0
T0001453,A00183,2025-12-02T22:28:00,CREDIT,ATM,10088.55,DINING,iOS 12,192.168.159.236,0
T0001454,A00108,2025-12-01T15:20:00,CREDIT,ATM,74122.38,E-COM,ANDROID 6,192.168.54.229,0
T0001455,A00123,2025-12-01T11:54:00,CREDIT,ATM,40628.57,FUEL,ANDROID 14,192.168.126.21,0
